ID,Completo sphericity,Completo lobation,Completo rectangularity,Completo compactness,Completo enlongation ,Completo roundness,Completo eccentricity,Completo Hu 1,Completo Hu 2,Completo Hu 3,Completo Hu 4,Completo Hu 5,Completo Hu 6,Completo Hu 7,Metasoma Spherity,Metasoma lobation,Metasoma rectangularity,Metasoma compactness,Metasoma enlongation,Metasoma roundness,Metosoma eccentricity,Metasoma Hu 1,Metasoma Hu 2,Metasoma Hu 3,Metasoma Hu 4,Metasoma Hu 5,Metasoma Hu 6,Metasoma Hu 7,Mesosoma Spherity,Mesosoma lobation,Mesosoma rectangularity,Mesosoma compactness,Mesosoma enlongation,Mesosoma roundness,Mesosoma eccentricity,Mesosoma Hu 1,Mesosoma Hu 2,Mesosoma Hu 3,Mesosoma Hu 4,Mesosoma Hu 5,Mesosoma Hu 6,Mesosoma Hu 7,PinzasyQuelasI Spherity,PinzasyQuelasI lobation,PinzasyQuelasI rectangularity,PinzasyQuelasI compactness,PinzasyQuelasI enlongation,PinzasyQuelasI roundness,PinzasyQuelasI eccentricity,PinzasyQuelasI Hu 1,PinzasyQuelasI Hu 2,PinzasyQuelasI Hu 3,PinzasyQuelasI Hu 4,PinzasyQuelasI Hu 5,PinzasyQuelasI Hu 6,PinzasyQuelasI Hu 7,PinzasyQuelasD Spherity,PinzasyQuelasD lobation,PinzasyQuelasD rectangularity,PinzasyQuelasD compactness,PinzasyQuelasD enlongation,PinzasyQuelasD roundness,PinzasyQuelasD eccentricity,PinzasyQuelasD Hu 1,PinzasyQuelasD Hu 2,PinzasyQuelasD Hu 3,PinzasyQuelasD Hu 4,PinzasyQuelasD Hu 5,PinzasyQuelasD Hu 6,PinzasyQuelasD Hu 7,Borde Completo sphericity,Borde Completo lobation,Borde Completo rectangularity,Borde Completo compactness,Borde Completo enlongation ,Borde Completo roundness,Borde Completo eccentricity,Borde Completo Hu 1,Borde Completo Hu 2,Borde Completo Hu 3,Borde Completo Hu 4,Borde Completo Hu 5,Borde Completo Hu 6,Borde Completo Hu 7,Borde Metasoma Spherity,Borde Metasoma lobation,Borde Metasoma rectangularity,Borde Metasoma compactness,Borde Metasoma enlongation,Borde Metasoma roundness, Borde Metasoma eccentricity,Borde Metasoma Hu 1,Borde Metasoma Hu 2,Borde Metasoma Hu 3,Borde Metasoma Hu 4,Borde Metasoma Hu 5,Borde Metasoma Hu 6,Borde Metasoma Hu 7,Borde Mesosoma Spherity,Borde Mesosoma lobation,Borde Mesosoma rectangularity,Borde Mesosoma compactness,Borde Mesosoma enlongation,Borde Mesosoma roundness,Borde Mesosoma eccentricity,Borde Mesosoma Hu 1,Borde Mesosoma Hu 2,Borde Mesosoma Hu 3,Borde Mesosoma Hu 4,Borde Mesosoma Hu 5,Borde Mesosoma Hu 6,Borde Mesosoma Hu 7,Borde PinzasyQuelasI Spherity,Borde PinzasyQuelasI lobation,Borde PinzasyQuelasI rectangularity,Borde PinzasyQuelasI compactness,Borde PinzasyQuelasI enlongation,Borde PinzasyQuelasI roundness,Borde PinzasyQuelasI eccentricity,Borde PinzasyQuelasI Hu 1,Borde PinzasyQuelasI Hu 2,Borde PinzasyQuelasI Hu 3,Borde PinzasyQuelasI Hu 4,Borde PinzasyQuelasI Hu 5,Borde PinzasyQuelasI Hu 6,Borde PinzasyQuelasI Hu 7,Borde PinzasyQuelasD Spherity,Borde PinzasyQuelasD lobation,Borde PinzasyQuelasD rectangularity,Borde PinzasyQuelasD compactness,Borde PinzasyQuelasD enlongation,Borde PinzasyQuelasD roundness,Borde PinzasyQuelasD eccentricity,Borde PinzasyQuelasD Hu 1,Borde PinzasyQuelasD Hu 2,Borde PinzasyQuelasD Hu 3,Borde PinzasyQuelasD Hu 4,Borde PinzasyQuelasD Hu 5,Borde PinzasyQuelasD Hu 6,Borde PinzasyQuelasD Hu 7,tipo
118,0.31511,0.63022,1.3314,0.055194,0.31511,0.033385,0.94906,0.66138,0.27973,0.31672,0.15842,0.03539,0.082184,0.0025898,0.079487,0.15897,2.8948,0.17494,0.079487,0.018311,0.99684,1.11,1.1482,0.042216,0.016345,0.00041387,0.015803,-0.00011434,0.8038,1.6076,2.3125,0.10334,0.8038,0.14792,0.5949,0.22184,0.0021471,0.00098259,6.5004e-05,1.566e-08,2.9973e-06,-4.9673e-09,0.42664,0.85328,1.5312,0.14871,0.42664,0.051987,0.90442,0.45233,0.097982,0.040851,0.02395,0.00073986,0.0056063,0.00011766,0.41379,0.82758,1.8818,0.17816,0.41379,0.061965,0.91037,0.37603,0.070802,0.009462,0.010153,9.8125e-05,0.0020192,-1.6573e-05,0.40926,0.81852,0.10508,0.0073422,0.40926,0.0034222,0.91242,6.065,13.73,177.26,38.94,2892,116.51,1450.1,0.12463,0.24925,0.21506,0.0063383,0.12463,0.0021328,0.9922,9.1258,69.004,74.858,28.139,1277.4,216.75,-189.96,0.6916,1.3832,0.1725,91.771,0.6916,0.009494,0.72228,3.0978,1.195,1.0388,0.27399,-0.13986,-0.20044,-0.0425,0.51947,1.0389,0.16972,0.010026,0.51947,0.0070157,0.85449,3.4388,5.317,7.9552,1.0132,-1.5699,-0.32118,2.4103,0.4991,0.99821,0.19575,0.010786,0.4991,0.0077746,0.86654,3.1963,3.692,21.522,2.2041,-6.0902,-1.2693,13.905,2222
119,0.37042,0.74084,1.1389,0.061052,0.37042,0.033573,0.92886,0.66913,0.25494,0.36773,0.15843,0.037486,0.077349,0.0075648,0.085289,0.17058,2.8053,0.18648,0.085289,0.019039,0.99636,1.0525,1.0759,0.0054812,0.00074776,-4.8804e-07,-0.00046331,-1.433e-06,0.77885,1.5577,2.431,0.1548,0.77885,0.15067,0.62722,0.21513,0.0024092,0.0021105,4.2684e-05,-1.2592e-08,-1.8552e-06,2.358e-09,0.32261,0.64523,1.463,0.14842,0.32261,0.03756,0.94653,0.5848,0.22519,0.082159,0.062293,0.0044161,0.025444,0.00059833,0.40548,0.81097,1.8749,0.17503,0.40548,0.060497,0.9141,0.38292,0.075508,0.019184,0.017279,0.00031394,0.0040912,-2.0272e-05,0.47804,0.95607,0.085806,0.0079101,0.47804,0.0032641,0.87834,5.8097,11.921,190.23,53.84,5342.2,173.13,1072.4,0.13496,0.26993,0.22567,0.0069626,0.13496,0.0024237,0.99085,8.3009,64.007,2.1543,0.39671,0.12592,-0.47902,-0.34444,0.54905,1.0981,0.17075,0.02458,0.54905,0.0074603,0.83579,3.4706,3.4701,6.7644,0.80466,-0.4258,-0.015867,1.8284,0.38576,0.77152,0.19653,0.0087113,0.38576,0.006033,0.9226,3.3642,6.7569,10.188,2.7456,9.036,3.1609,11.367,0.61071,1.2214,0.14277,0.010841,0.61071,0.0069382,0.79185,3.348,2.8969,20.084,3.2886,-13.288,-0.78011,-23.189,2222
120,0.35299,0.70599,1.465,0.050927,0.35299,0.041153,0.93563,0.54429,0.17775,0.068073,0.022206,0.00086326,0.0093611,1.4972e-05,0.29227,0.58454,1.2295,0.18485,0.29227,0.028596,0.95634,0.76228,0.3975,0.10192,0.024061,0.00032077,0.00015287,-0.0011475,0.92908,1.8582,2.6086,0.16077,0.92908,0.19287,0.36989,0.19219,0.00019918,0.00015806,2.4133e-05,2.0635e-10,-2.7646e-07,-1.4762e-09,0.37609,0.75217,1.666,0.22231,0.37609,0.04986,0.92658,0.44371,0.096574,0.044293,0.023559,0.00076083,0.0070631,-1.6679e-05,0.29623,0.59247,1.6015,0.19148,0.29623,0.037753,0.95512,0.54966,0.16798,0.063161,0.033649,0.0015095,0.013774,0.00035779,0.43222,0.86444,0.089962,0.005456,0.43222,0.0030943,0.90177,6.5657,18.33,92.528,21.225,934.1,89.705,-110.27,0.34855,0.69711,0.11358,0.0058175,0.34855,0.0031504,0.93729,7.402,27.347,73.827,35.918,1106.9,23.934,-1481.8,0.66395,1.3279,0.13028,0.014297,0.66395,0.0068832,0.74778,4.1644,2.612,1.2871,1.3275,0.42445,0.7272,-1.6826,0.1879,0.37579,0.18892,0.018315,0.1879,0.0028249,0.98219,2.9836,2.5724,17.019,3.1703,19.872,4.9962,12.141,0.30239,0.60477,0.12532,0.015871,0.30239,0.0030155,0.95319,3.5653,2.8452,26.26,1.9106,13.471,3.1401,1.2955,2222
121,0.38055,0.76109,1.5638,0.040764,0.38055,0.047355,0.92476,0.48157,0.12895,0.026964,0.0041023,2.1119e-05,0.00065739,3.7624e-05,0.33288,0.66577,1.7168,0.16156,0.33288,0.045477,0.94297,0.48587,0.15123,0.0062536,0.0015071,1.7951e-06,8.8285e-05,-4.2643e-06,0.83219,1.6644,2.4486,0.12673,0.83219,0.16216,0.55448,0.20897,0.0014342,0.00016595,4.3728e-05,2.7299e-09,1.4774e-06,-2.5344e-09,0.33614,0.67228,1.2754,0.11388,0.33614,0.034116,0.94181,0.65719,0.27941,0.081162,0.029295,0.0014126,0.013529,0.0002124,0.55318,1.1064,1.4588,0.11692,0.55318,0.064216,0.83306,0.40461,0.046225,0.033205,0.0052595,6.8085e-05,0.00052834,-1.3976e-05,0.49255,0.98511,0.11498,0.0048881,0.49255,0.0045066,0.87028,4.5964,7.5406,19.176,3.7396,26.387,6.3944,17.51,0.48888,0.97776,0.14175,0.0048527,0.48888,0.0055148,0.87235,4.3645,7.4618,5.9822,0.61858,-0.87388,-1.4572,-0.80763,0.49679,0.99358,0.1476,0.015809,0.49679,0.0058349,0.86787,4.251,6.595,0.81687,0.31623,0.1019,0.57496,-0.12429,0.32987,0.65973,0.2021,0.010918,0.32987,0.0053051,0.94403,3.1329,5.2084,7.7142,1.7303,5.29,3.4072,3.4613,0.52659,1.0532,0.18319,0.013176,0.52659,0.0076765,0.85012,2.5219,0.65836,8.0256,0.75504,1.8578,0.61098,-0.054111,2222
122,0.32654,0.65308,1.5129,0.060396,0.32654,0.039313,0.94518,0.56024,0.20348,0.11133,0.050051,0.0036959,0.022103,-0.00054674,0.19922,0.39844,1.6015,0.13964,0.19922,0.025389,0.97995,0.81214,0.56241,0.12274,0.066339,0.0059705,0.048998,0.00043154,0.82437,1.6487,2.6088,0.21254,0.82437,0.17114,0.56605,0.19528,0.001385,5.0613e-05,2.5842e-05,-5.9164e-11,9.1547e-07,-9.3274e-10,0.5738,1.1476,1.4716,0.1277,0.5738,0.067195,0.819,0.39355,0.039438,0.02382,0.0074171,9.8037e-05,0.0010603,1.041e-05,0.37852,0.75703,1.4566,0.13692,0.37852,0.043874,0.9256,0.53292,0.14489,0.041788,0.030804,0.0011051,0.010859,1.1564e-05,0.39306,0.78612,0.089231,0.0015408,0.39306,0.002791,0.91951,5.8861,16.444,90.834,39.925,2383.8,158.48,-313.71,0.18304,0.36608,0.1273,0.0087165,0.18304,0.0018542,0.98311,6.9533,28.99,191,52.765,5013.9,245.47,1708.9,0.55229,1.1046,0.11001,0.64566,0.55229,0.0048349,0.83365,5.3698,8.1774,3.0699,0.048392,-0.012012,0.11581,-0.014269,0.57108,1.1422,0.18015,0.010486,0.57108,0.0081868,0.8209,2.8046,0.51482,6.884,0.20251,-0.098736,-0.0957,0.21776,0.36214,0.72427,0.15329,0.017307,0.36214,0.0044176,0.93213,3.4882,3.979,0.31367,11.536,12.673,21.565,-17.914,2222
123,0.28835,0.57671,1.6685,0.05162,0.28835,0.038287,0.95752,0.563,0.22658,0.033596,0.017961,0.00044013,0.0084787,3.0581e-05,0.3169,0.63379,1.4592,0.21523,0.3169,0.036798,0.94846,0.60237,0.24362,0.057446,0.029088,0.0011337,0.012457,-0.00035856,0.80254,1.6051,2.6743,0.20827,0.80254,0.17079,0.5966,0.19778,0.0019298,3.4956e-05,8.6298e-06,-1.397e-10,2.479e-07,-5.4302e-11,0.56061,1.1212,1.8339,0.19992,0.56061,0.081815,0.82808,0.31956,0.027797,0.010868,0.0048029,3.372e-05,0.00079904,-8.1924e-06,0.58604,1.1721,1.4192,0.12496,0.58604,0.066185,0.81028,0.40382,0.038948,0.035306,0.0095848,0.00012684,0.00172,0.00012248,0.34406,0.68812,0.11433,0.0056252,0.34406,0.0031302,0.93895,6.0785,22.426,28.831,21.722,542.75,102.04,30.672,0.38559,0.77117,0.12348,0.0064859,0.38559,0.0037887,0.92267,5.5298,19.376,7.1445,0.70996,-0.83172,-0.63046,-1.3656,0.71162,1.4232,0.10249,0.030683,0.71162,0.0058038,0.70257,5.1636,2.8628,5.2579,3.7677,-16.547,-5.8306,2.7199,0.58047,1.1609,0.19349,0.014496,0.58047,0.0089378,0.81428,2.6706,1.0299,6.1207,0.19937,0.2177,0.12771,0.033393,0.4782,0.95639,0.23982,0.0080922,0.4782,0.0091259,0.87825,2.1408,1.1505,2.8968,0.74236,1.0738,0.6084,0.1791,2222
124,0.43407,0.86814,1.5292,0.058226,0.43407,0.052822,0.90088,0.44569,0.09188,0.038637,0.0019978,-7.548e-06,-0.00021165,1.5847e-05,0.39516,0.79032,1.8368,0.18423,0.39516,0.057758,0.91861,0.39814,0.084454,0.010134,0.0048085,3.1519e-05,0.0012136,-1.1541e-05,0.80477,1.6095,2.7237,0.15846,0.80477,0.17443,0.59359,0.18865,0.001595,0.00048471,2.1348e-05,-1.5286e-09,8.3473e-07,-1.5424e-09,0.45843,0.91685,1.8704,0.20755,0.45843,0.068233,0.88873,0.34876,0.0507,0.033585,0.016919,0.00040272,0.0037987,-2.1503e-05,0.31236,0.62472,1.6403,0.15368,0.31236,0.040774,0.94996,0.53383,0.19215,0.058072,0.032719,0.0013881,0.013617,-0.00032738,0.57042,1.1408,0.092929,0.0061125,0.57042,0.0042183,0.82135,5.3324,7.4791,59.057,1.1938,-0.69724,-0.013615,10,0.45229,0.90458,0.19142,0.011161,0.45229,0.0068895,0.89187,3.3127,4.6959,0.091055,0.058416,0.00022718,0.084423,-0.0042543,0.59876,1.1975,0.12215,0.020206,0.59876,0.00582,0.80093,4.6438,4.8083,5.5504,1.4692,3.6695,0.15642,-2.0339,0.25094,0.50188,0.20533,0.017378,0.25094,0.0041002,0.968,3.2386,1.8606,25.057,0.35987,-0.4829,-0.027907,0.96675,0.30404,0.60807,0.19678,0.0077215,0.30404,0.0047611,0.95266,3.3852,7.7236,7.2453,1.664,3.8924,2.4311,-4.2697,2222
125,0.3888,0.7776,1.4085,0.063062,0.3888,0.043578,0.92132,0.52509,0.14948,0.096154,0.023633,0.0011252,0.009076,5.4833e-05,0.19154,0.38308,1.8351,0.21967,0.19154,0.027971,0.98148,0.73759,0.46492,0.031991,0.010938,0.00015865,0.0038348,-0.0001292,0.97844,1.9569,2.5864,0.24949,0.97844,0.20139,0.20651,0.19352,1.9939e-05,0.0015789,5.3185e-05,1.2782e-08,1.5256e-07,-8.6103e-09,0.38078,0.76157,1.9005,0.21302,0.38078,0.057588,0.92466,0.40109,0.063624,0.032907,0.022196,0.00051574,0.0055496,-0.00030634,0.40137,0.80274,1.7111,0.21916,0.40137,0.054651,0.91592,0.42507,0.070707,0.029067,0.015073,0.00027241,0.0040059,0.00015915,0.50098,1.002,0.072109,0.0059143,0.50098,0.0028747,0.86546,6.2941,13.27,173.49,46.898,4147.8,163.26,830.99,0.26528,0.53056,0.12717,0.0063302,0.26528,0.0026846,0.96417,7.5457,37.504,12.118,15.396,146.09,41.992,-151.26,0.59574,1.1915,0.10446,121.58,0.59574,0.0049521,0.80318,5.4431,6.7165,20.124,1.0498,3.8003,-0.46069,2.9733,0.13231,0.26461,0.24047,0.016876,0.13231,0.0025318,0.99121,3.2523,0.75225,26.088,1.5013,-2.2042,0.15129,-9.133,0.22918,0.45836,0.1291,0.016294,0.22918,0.0023544,0.97338,2.5429,0.40532,6.1168,1.5595,3.1794,0.91029,3.6182,2222
126,0.31607,0.63215,1.4741,0.047037,0.31607,0.037077,0.94873,0.5907,0.23372,0.10457,0.041198,0.0027025,0.019914,9.1402e-05,0.15883,0.31765,1.6443,0.17281,0.15883,0.020783,0.98731,0.97606,0.74266,0.1219,0.035424,0.0022471,0.028127,-0.00060791,0.80492,1.6098,2.6886,0.20253,0.80492,0.17221,0.59339,0.19175,0.0014226,0.00044726,8.9833e-06,4.2869e-10,1.8611e-07,3.748e-10,0.31951,0.63902,1.7532,0.16563,0.31951,0.044576,0.94758,0.45588,0.11427,0.05846,0.035234,0.0015989,0.011582,2.3735e-05,0.42152,0.84303,1.3641,0.14487,0.42152,0.045757,0.90682,0.51203,0.12783,0.067949,0.027425,0.0011581,0.0096813,0.00024574,0.36775,0.73549,0.10506,0.0059242,0.36775,0.0030745,0.92993,5.6418,17.706,67.265,26.784,1134.3,112.57,76.528,0.2152,0.43041,0.15736,0.0062673,0.2152,0.0026948,0.97657,7.4806,29.647,83.342,6.9014,159.54,37.388,-44.075,0.81789,1.6358,0.14826,1755.4,0.81789,0.0096495,0.57537,3.4409,0.46584,1.461,0.26535,0.15593,0.15373,-0.054621,0.26534,0.53067,0.17178,0.015765,0.26534,0.0036271,0.96416,2.6161,1.9802,15.765,2.2543,9.2447,2.4239,9.7539,0.48816,0.97633,0.18524,0.01224,0.48816,0.0071958,0.87275,2.399,2.7419,5.4541,1.7624,5.4633,2.656,-0.09439,2222
127,0.32602,0.65204,1.3185,0.054869,0.32602,0.034208,0.94536,0.64377,0.26987,0.20835,0.093817,0.012744,0.046794,-0.0031024,0.18566,0.37133,1.9048,0.15056,0.18566,0.028143,0.98261,0.72786,0.461,0.083471,0.054033,0.0036259,0.036686,-0.00014287,0.91031,1.8206,2.7314,0.2119,0.91031,0.19786,0.41394,0.185,0.00026411,0.00049484,3.6945e-05,-4.4681e-09,-3.6244e-07,2.2337e-09,0.38102,0.76204,1.8328,0.19197,0.38102,0.05557,0.92457,0.40998,0.093655,0.026463,0.018074,0.00039301,0.0050589,4.2296e-05,0.31652,0.63305,1.7484,0.18548,0.31652,0.044038,0.94858,0.49583,0.16326,0.036465,0.0283,0.00090512,0.010695,-8.5085e-05,0.37269,0.74538,0.088736,0.006404,0.37269,0.0026317,0.92796,7.9788,36.335,216.94,60.804,6796.4,350.43,-1605.8,0.22218,0.44435,0.18251,0.013183,0.22218,0.0032268,0.97501,5.5851,21.594,66.468,24.793,1002.9,114.35,84.945,0.53222,1.0644,0.12334,0.032859,0.53222,0.005224,0.8466,4.887,7.4502,3.8333,1.2524,0.084431,3.2411,-2.7428,0.27338,0.54676,0.15233,0.017018,0.27338,0.003314,0.96191,3.4365,4.4892,12.919,1.9928,-2.5263,0.3058,9.7908,0.21604,0.43207,0.14991,0.015791,0.21604,0.0025771,0.97639,3.6596,6.4094,14.169,5.2457,38.769,10.957,-23.286,2222
128,0.25847,0.51694,1.3541,0.046605,0.25847,0.027852,0.96602,0.75658,0.43212,0.20995,0.11236,0.017243,0.073859,-0.00067154,0.085388,0.17078,2.7322,0.18475,0.085388,0.018565,0.99635,1.1155,1.0938,0.01948,0.0010096,4.4044e-06,-0.00047106,-8.0607e-07,0.80974,1.6195,2.4218,0.16212,0.80974,0.15605,0.58679,0.22072,0.00048832,0.0012486,0.00012979,4.1804e-08,1.0643e-06,3.1336e-08,0.27846,0.55693,1.8921,0.23525,0.27846,0.041927,0.96045,0.51532,0.15939,0.078224,0.037688,0.0018505,0.013332,-0.00087363,0.42365,0.8473,1.6563,0.17782,0.42365,0.05584,0.90583,0.42606,0.089194,0.042703,0.03044,0.0010904,0.0090852,-0.00012393,0.31883,0.63765,0.11895,0.0065322,0.31883,0.003018,0.94781,5.6583,18.502,49.727,19.828,618.49,84.596,71.509,0.13811,0.27622,0.20745,0.0064829,0.13811,0.00228,0.99042,8.567,42.229,213.68,23.194,1425,136.21,797.18,0.73629,1.4726,0.1683,3.1798,0.73629,0.0098612,0.67667,3.1111,0.85331,0.83747,0.60698,0.38933,0.20966,-0.18895,0.16355,0.32711,0.23647,0.01962,0.16355,0.0030777,0.98653,3.1379,5.7382,12.463,1.6227,-3.2876,-2.4677,-6.5149,0.2401,0.4802,0.14982,0.017473,0.2401,0.0028626,0.97075,3.1626,3.6721,13.211,3.1543,18.087,5.9019,-9.3529,2222
129,0.57972,1.1594,1.8021,0.08301,0.57972,0.083135,0.81481,0.32444,0.025852,0.0050272,0.0010043,-2.166e-06,-0.00015362,6.331e-07,0.36468,0.72936,2.0495,0.34541,0.36468,0.059477,0.93113,0.39058,0.085354,0.0075206,0.0012067,-1.4736e-06,-0.00018402,3.3229e-06,0.59416,1.1883,2.2068,0.12231,0.59416,0.10434,0.80435,0.25633,0.0122,0.0037939,0.0023018,6.7978e-06,0.00024743,2.374e-07,0.68292,1.3658,1.9699,0.14261,0.68292,0.10705,0.73049,0.2745,0.0099011,0.0017767,0.0023237,3.0039e-06,3.9662e-05,3.6428e-06,0.52189,1.0438,1.3161,0.10107,0.52189,0.05466,0.85301,0.46304,0.070074,0.035601,0.019728,0.00052166,0.0048922,-3.503e-05,0.68432,1.3686,0.10718,0.0083249,0.68432,0.0058369,0.72918,4.0702,2.982,3.9474,0.19012,-0.0089528,0.32792,-0.16446,0.27391,0.54783,0.1444,0.027881,0.27391,0.0031476,0.96175,4.2276,5.608,30.017,4.2845,44.627,7.0314,-19.218,0.54769,1.0954,0.16436,0.028112,0.54769,0.0071636,0.83668,3.6102,3.7795,1.2071,0.93353,0.16976,1.6511,0.97633,0.80205,1.6041,0.19932,0.0073857,0.80205,0.012722,0.59726,2.908,0.51162,5.9769,1.0716,-2.3779,-0.46157,1.3041,0.535,1.07,0.11331,0.019682,0.535,0.0048242,0.84485,2.9292,2.1228,9.291,2.8278,10.56,3.9544,-9.9282,2222
130,0.28719,0.57437,1.5074,0.053889,0.28719,0.034449,0.95787,0.62692,0.28235,0.10124,0.040241,0.0025678,0.02138,5.9803e-05,0.16231,0.32462,1.9114,0.15737,0.16231,0.024688,0.98674,0.82522,0.61241,0.047992,0.027302,0.00098426,0.021305,8.8993e-05,0.83262,1.6652,2.8328,0.37391,0.83262,0.18769,0.55385,0.17947,0.0010569,0.0010996,1.0957e-05,4.3936e-10,-1.0734e-07,-1.1196e-09,0.32998,0.65996,1.9152,0.21098,0.32998,0.050291,0.94399,0.43669,0.083787,0.030326,0.013667,0.00018711,0.0029961,-0.00020592,0.65588,1.3118,1.553,0.13676,0.65588,0.081054,0.75487,0.35069,0.019524,0.01471,0.0067046,3.594e-05,0.00089515,5.6052e-05,0.35971,0.71942,0.087528,0.0014088,0.35971,0.0025055,0.93306,7.9267,39.346,239.01,131.04,23167,819.57,1058.5,0.17071,0.34143,0.10823,0.0090314,0.17071,0.0014703,0.98532,7.9972,49.536,18.174,0.42854,-0.0077327,-2.8757,-1.196,0.62308,1.2462,0.081848,0.05834,0.62308,0.0040583,0.78215,6.8053,8.9939,78.073,1.1189,-6.095,-2.7078,8.4985,0.17309,0.34617,0.19845,0.017412,0.17309,0.0027334,0.98491,2.9685,1.9621,12.907,1.5413,-3.9326,-1.4284,-5.6386,0.53166,1.0633,0.21376,0.0083013,0.53166,0.0090439,0.84696,1.9689,0.45642,0.74577,0.20475,0.044623,0.12642,-0.066409,2222
131,0.27643,0.55285,1.5225,0.058911,0.27643,0.03349,0.96104,0.63934,0.30092,0.11589,0.056516,0.0045735,0.030885,-6.6458e-05,0.11136,0.22272,2.5392,0.18408,0.11136,0.022502,0.99378,0.9208,0.68517,0.082802,0.013966,-0.00010127,6.2762e-06,0.00046403,0.8228,1.6456,2.679,0.19899,0.8228,0.17541,0.56834,0.19019,0.0013416,0.0005698,4.5353e-05,-7.2722e-09,2.0411e-07,5.1916e-10,0.29364,0.58728,1.6555,0.23225,0.29364,0.038685,0.95592,0.55796,0.22032,0.061051,0.042058,0.0021292,0.019355,9.0671e-05,0.35793,0.71586,1.6167,0.20918,0.35793,0.04605,0.93375,0.48737,0.14188,0.045026,0.021153,0.00065207,0.0077404,-3.1501e-05,0.32111,0.64222,0.091777,0.0064221,0.32111,0.0023452,0.94704,7.753,39,166.98,88.53,10736,539.22,-770.68,0.040448,0.080896,0.34498,0.012232,0.040448,0.0011104,0.99918,9.1389,52.113,236.85,39.741,1460.7,89.516,3568.2,0.73072,1.4614,0.11806,0.016965,0.73072,0.0068651,0.68267,4.4452,1.824,13.56,2.8438,12.486,0.55701,-12.488,0.14643,0.29287,0.21881,0.019687,0.14643,0.0025497,0.98922,3.2189,6.2436,10.126,4.4658,29.081,11.104,7.4932,0.20378,0.40755,0.18675,0.017499,0.20378,0.0030283,0.97902,2.8526,3.7141,10.536,4.3686,28.219,8.4189,-9.0607,2222
132,0.46344,0.92688,1.1827,0.051255,0.46344,0.043618,0.88613,0.55388,0.1282,0.1898,0.098809,0.012654,0.032605,0.0047928,0.10056,0.20112,2.374,0.17969,0.10056,0.018998,0.99493,1.0578,1.0745,0.0022751,0.00026563,-1.8322e-07,-0.00024904,9.5255e-08,0.90248,1.805,2.1595,0.13718,0.90248,0.15509,0.43073,0.26976,0.0067061,0.007752,0.00093978,2.4226e-06,6.963e-05,-7.5168e-07,0.45024,0.90049,1.4714,0.14004,0.45024,0.05272,0.89291,0.45325,0.081935,0.025602,0.018575,0.000365,0.0045297,0.00017563,0.61056,1.2211,2.1073,0.19522,0.61056,0.10239,0.79197,0.2666,0.014793,0.0014944,0.0018069,2.5165e-06,0.0001225,-1.5756e-06,0.57928,1.1586,0.10561,0.006844,0.57928,0.0048683,0.81513,5.0574,6.2456,92.333,31.554,1579.7,72.04,636.86,0.15742,0.31484,0.22205,0.0070908,0.15742,0.0027816,0.98753,7.3294,48.65,0.51649,0.13712,0.025346,0.13112,-0.026254,0.50198,1.004,0.12871,0.17316,0.50198,0.0051416,0.86488,4.8443,8.3771,26.267,2.5415,8.1484,4.0083,19.1,0.56933,1.1387,0.16925,0.0087344,0.56933,0.0076682,0.82211,3.2611,1.8583,12.789,2.6626,-1.6254,0.92037,15.452,0.54832,1.0966,0.15593,0.0085512,0.54832,0.0068036,0.83627,3.2385,1.2763,5.295,0.89386,1.8284,0.94468,0.66233,2222
133,0.32438,0.64876,1.6134,0.046873,0.32438,0.041647,0.94593,0.52761,0.18233,0.056101,0.017826,0.00055478,0.0071803,-9.9961e-05,0.11344,0.22688,2.8782,0.21131,0.11344,0.025983,0.99354,0.74793,0.44365,0.038987,0.010696,0.00019896,0.0065021,-9.0147e-05,0.92473,1.8495,2.6689,0.15561,0.92473,0.19639,0.38064,0.18793,0.00020737,0.00075684,2.9965e-06,6.809e-11,2.7941e-08,-1.2541e-10,0.44042,0.88084,2.3225,0.18801,0.44042,0.081396,0.89779,0.29231,0.038992,0.0059658,0.0032611,1.3905e-05,0.00061713,3.6836e-06,0.41243,0.82486,1.7596,0.18939,0.41243,0.057751,0.91099,0.39877,0.065609,0.035428,0.015156,0.00029406,0.0031307,0.000192,0.38766,0.77533,0.10409,0.0052159,0.38766,0.003211,0.9218,6.6757,24.113,96.48,37.904,2286.2,183.78,-165.03,0.022215,0.044431,0.74333,0.012654,0.022215,0.0013141,0.99975,7.0542,27.36,55.823,23.682,834.74,123.54,211.28,0.63635,1.2727,0.11392,0.018622,0.63635,0.0057689,0.7714,4.845,4.211,24.977,1.7801,3.963,-0.7989,-11.188,0.17729,0.35458,0.35146,0.014437,0.17729,0.0049585,0.98416,2.5836,0.84944,6.1463,0.78707,0.85721,0.18052,1.504,0.17518,0.35035,0.66494,0.027448,0.17518,0.0092694,0.98454,3.0168,2.5536,22.281,5.719,54.9,5.092,-33.966,2222
